Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.015668075573267264,0.0010092521327563142,0.9999999999999989,0.06441455608487691,10240
0.01,0.015668075573267264,0.0010092521327563142,0.9999999999999989,0.06441455608487691,10240
0.02,0.015668075573267264,0.0010092521327563142,0.9999999999999989,0.06441455608487691,10240
0.03,0.015668075573267264,0.0010092521327563142,0.9999999999999989,0.06441455608487691,10240
0.04,0.015668075573267264,0.0010092521327563142,0.9999999999999989,0.06441455608487691,10240
0.05,0.015668075573267264,0.0010092521327563142,0.9999999999999989,0.06441455608487691,10240
0.06,0.015668075573267264,0.0010092521327563142,0.9999999999999989,0.06441455608487691,10240
0.07,0.015668075573267264,0.0010092521327563142,0.9999999999999989,0.06441455608487691,10240
0.08,0.06195785180382482,0.003990987519915966,0.9999999999999989,0.06441455608487691,10240
0.09,0.06195785180382482,0.003990987519915966,0.9999999999999989,0.06441455608487691,10240
0.1,0.06195785180382482,0.003990987519915966,0.9999999999999989,0.06441455608487691,10240
0.11,0.06195785180382482,0.003990987519915966,0.9999999999999989,0.06441455608487691,10240
0.12,0.06195785180382482,0.003990987519915966,0.9999999999999989,0.06441455608487691,10240
0.13,0.07312941090884384,0.004710598540441731,0.9999999999999989,0.06441455608487691,10240
0.14,0.07312941090884384,0.004710598540441731,0.9999999999999989,0.06441455608487691,10240
0.15,0.07312941090884384,0.004710598540441731,0.9999999999999989,0.06441455608487691,10240
