Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.007746766598517429,6.6563068086526264e-06,1.0000000000011735,0.0008592367827277132,663552
0.01,0.02828199660162947,2.4300931769100225e-05,1.0000000000011735,0.0008592367827277132,663552
0.02,0.044090280135717384,3.788399045337741e-05,1.0000000000011735,0.0008592367827277132,663552
0.03,0.07007823758266844,6.021379939976035e-05,1.0000000000011735,0.0008592367827277132,663552
0.04,0.14022952767423097,0.00012049036820223305,1.0000000000011735,0.0008592367827277132,663552
0.05,0.17937510254822997,0.00015412568601499475,1.0000000000011735,0.0008592367827277132,663552
0.06,0.19447452515205427,0.00016709966531415087,1.0000000000011735,0.0008592367827277132,663552
0.07,0.2793450629038781,0.0002400235531203989,1.0000000000011735,0.0008592367827277132,663552
0.08,0.2923834599514381,0.00025122662345147085,1.0000000000011735,0.0008592367827277132,663552
0.09,0.2923834599514381,0.00025122662345147085,1.0000000000011735,0.0008592367827277132,663552
0.1,0.31928195618139105,0.00027433880081230915,1.0000000000011735,0.0008592367827277132,663552
0.11,0.3382577012415981,0.00029064345894770275,1.0000000000011735,0.0008592367827277132,663552
0.12,0.3694115127515874,0.0003174119597192516,1.0000000000011735,0.0008592367827277132,663552
0.13,0.39202794950414666,0.0003368448340712854,1.0000000000011735,0.0008592367827277132,663552
0.14,0.4254314373249169,0.0003655463394782884,1.0000000000011735,0.0008592367827277132,663552
0.15,0.4354603485636414,0.00037416354890531183,1.0000000000011735,0.0008592367827277132,663552
