Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.0003492734300831522,9.178135779360439e-07,1.0000000000076796,0.002627779552877922,4440000
0.01,0.0007294626550817952,1.9168670496119818e-06,1.0000000000076796,0.002627779552877922,4440000
0.02,0.0018103715027319954,4.757257217992015e-06,1.0000000000076796,0.002627779552877922,4440000
0.03,0.003190204472372901,8.38315408200121e-06,1.0000000000076796,0.002627779552877922,4440000
0.04,0.004907743680182881,1.289646849355042e-05,1.0000000000076796,0.002627779552877922,4440000
0.05,0.007633490761847383,2.0059130941065064e-05,1.0000000000076796,0.002627779552877922,4440000
0.06,0.010470209248594736,2.751340177781056e-05,1.0000000000076796,0.002627779552877922,4440000
0.07,0.01298456119971301,3.412056442369787e-05,1.0000000000076796,0.002627779552877922,4440000
0.08,0.015292846594648168,4.018622958671522e-05,1.0000000000076796,0.002627779552877922,4440000
0.09,0.01758583501712495,4.62116976782855e-05,1.0000000000076796,0.002627779552877922,4440000
0.1,0.020796121627509052,5.464762319193062e-05,1.0000000000076796,0.002627779552877922,4440000
0.11,0.02481593942552254,6.521081820784522e-05,1.0000000000076796,0.002627779552877922,4440000
0.12,0.028891468552700503,7.592041031540187e-05,1.0000000000076796,0.002627779552877922,4440000
0.13,0.03436495742748803,9.030353246347333e-05,1.0000000000076796,0.002627779552877922,4440000
0.14,0.03869182216227192,0.00010167357914160697,1.0000000000076796,0.002627779552877922,4440000
0.15,0.04597936251440619,0.00012082362866971818,1.0000000000076796,0.002627779552877922,4440000
